# t = 0
# x y z vof velocityx velocityy velocityz
4.118450636148167177e+03 1.830422504950000118e+01 -1.223575308548096707e+00 4.418624195058247217e-01 -9.032409931309890450e-01 -1.105719809808607818e-01 1.059294994873429818e-01
4.155059086247262712e+03 1.830422504950000118e+01 1.288909506015907258e-01 4.794172857010811084e-01 -2.411636109509121828e-01 -2.283531191249852862e-03 -1.205721084000719978e+00
4.191667536346357338e+03 1.830422504950000118e+01 2.199997481998192228e+00 4.360987724573418545e-01 1.153194025241585541e+00 1.416304667494160674e-01 -2.341933080509621679e-01
4.228275986445452872e+03 1.830422504950000118e+01 1.205125685124508683e+00 4.527361108587554250e-01 5.498826774809911777e-01 -1.281903703846571652e-01 8.483840512010878410e-01
4.264884436544548407e+03 1.830422504950000118e+01 -4.776933190987577849e-01 5.273832967464087140e-01 -2.087873273446638756e-01 -9.544857887532266771e-02 6.706571810166704894e-01
4.301492886643643942e+03 1.830422504950000118e+01 -1.426407445686525666e+00 4.537491060372295104e-01 -6.842208817531687526e-01 5.045887442477852564e-02 2.827550919219330994e-01
4.338101336742738567e+03 1.830422504950000118e+01 -1.379438718867326497e+00 4.464786885288972718e-01 -5.362056634948924039e-01 -1.017185373523029762e-01 -4.798521629659150550e-02
4.374709786841834102e+03 1.830422504950000118e+01 -1.395262034069289836e+00 4.512839769155477798e-01 -7.223842339140558177e-01 -1.867882566376167508e-01 -4.363019021704490075e-01
4.411318236940929637e+03 1.830422504950000118e+01 9.278937498492356717e-02 4.628302467136847786e-01 -1.191733330471176355e-01 8.559394314094470602e-02 -1.309373925101375402e+00
4.447926687040024262e+03 1.830422504950000118e+01 2.598848919191903750e+00 5.203145293504345403e-01 1.238628112240290902e+00 2.574397207533163923e-01 -6.765449255968393194e-01
4.484535137139119797e+03 1.830422504950000118e+01 2.331856960604552942e+00 4.431903175767197833e-01 1.083975460737262919e+00 1.439819200807209154e-01 8.249340099090055611e-01
4.521143587238215332e+03 1.830422504950000118e+01 1.113375318264506753e-01 4.688032306615514955e-01 -1.871798612120498945e-02 -1.144883962839634076e-02 1.217048573005695022e+00
4.557752037337309957e+03 1.830422504950000118e+01 -1.668566554398412061e+00 5.346220704226631870e-01 -6.510115366030945205e-01 -1.314172484637231297e-01 5.921216767556448657e-01
4.594360487436405492e+03 1.830422504950000118e+01 -2.011664034540701529e+00 5.456245085383506499e-01 -7.842864877837893989e-01 -8.572427337130436586e-02 -6.235014787442905854e-02
4.630968937535501027e+03 1.830422504950000118e+01 -1.562596606133173305e+00 4.985135094033732450e-01 -5.174804001670246789e-01 6.053014914377770339e-03 -4.338806694818583276e-01
4.667577387634595652e+03 1.830422504950000118e+01 -7.028984174422192588e-02 4.442401183055041392e-01 -1.946144452794096869e-01 -4.713187645566321166e-02 -1.225038239396143869e+00
4.704185837733691187e+03 1.830422504950000118e+01 2.007714187275670081e+00 4.802722090121630538e-01 9.384852145747901719e-01 1.117435414659597170e-01 -6.063496778902569551e-01
4.740794287832786722e+03 1.830422504950000118e+01 1.744347380427044181e+00 5.592024752602300364e-01 4.578867230331659099e-01 1.148093431202259762e-01 2.568833133044374772e-01
4.777402737931881347e+03 1.830422504950000118e+01 1.041426099718472997e+00 4.373909513676069727e-01 3.433631908056631321e-01 -1.413419976108064580e-01 3.549960960342911642e-01
4.814011188030976882e+03 1.830422504950000118e+01 6.198100706773146396e-01 5.469871803975927538e-01 2.609735185429991056e-01 -1.290909075368057435e-01 4.256002509191755268e-01
4.850619638130072417e+03 1.830422504950000118e+01 -1.326575104301855212e+00 4.489714099367322353e-01 -6.580182446420662634e-01 3.864820349236675751e-02 1.250231694870703292e+00
4.887228088229167042e+03 1.830422504950000118e+01 -2.902416956788569813e+00 5.499330736469891789e-01 -1.124314270596217469e+00 -2.723037698374449270e-02 -1.902417881458709215e-01
4.923836538328262577e+03 1.830422504950000118e+01 -6.718413076183066268e-02 4.611750213517727959e-01 -4.034497561579915292e-02 -5.320281630644501519e-02 -1.355846699683030954e+00
4.960444988427358112e+03 1.830422504950000118e+01 6.897091770661880616e-01 5.224487073242447543e-01 3.460769501060939612e-01 1.275543824288600525e-01 2.555692536853067520e-01
4.997053438526452737e+03 1.830422504950000118e+01 -3.063201712726476011e-01 4.732007499188670696e-01 -4.181468566105686069e-01 1.734897576916739625e-01 -2.527651077169970062e-01
5.033661888625548272e+03 1.830422504950000118e+01 9.484687295932069384e-01 4.492761892958090364e-01 5.191063623485118184e-01 5.748611358952616240e-02 -3.896454210798818152e-01
