# t = 1000
# x y z vof velocityx velocityy velocityz
3.532715434562643168e+03 1.830422504950000118e+01 8.366727317745814574e-02 4.464353494213380014e-01 1.870820640989239170e-01 3.088639309625856866e-01 1.682844328052004457e-01
3.569323884661738703e+03 1.830422504950000118e+01 -1.875801211163010684e-01 4.411160278148457126e-01 1.163084088185862841e-01 1.234227863014158155e-01 2.345992877749887573e-01
3.605932334760833783e+03 1.830422504950000118e+01 -4.107043085360624346e-01 4.396044962986659366e-01 3.621420468380152913e-02 9.947437307634032777e-02 6.930336689394571426e-02
3.642540784859929317e+03 1.830422504950000118e+01 -3.875477629075918529e-01 4.383188540803893973e-01 7.869050644884317824e-02 1.341336594535483262e-02 1.418597357359454789e-02
3.679149234959024398e+03 1.830422504950000118e+01 -2.603170236301399765e-01 4.373364435673579020e-01 1.898787774082598412e-01 -9.356348959699997692e-02 -4.666108168961997926e-02
3.715757685058119478e+03 1.830422504950000118e+01 -5.357049344422071258e-01 4.389970334674619945e-01 -3.324064918012924197e-02 -1.592973748919556121e-01 1.832331469880624231e-01
3.752366135157215012e+03 1.830422504950000118e+01 -7.697256077099113858e-01 4.486767280592028895e-01 -5.902374034158249794e-01 2.850616347245080173e-02 -3.234024420129377742e-01
3.788974585256310093e+03 1.830422504950000118e+01 4.090002907078358341e-01 4.665164326509027015e-01 4.032145165285346278e-01 3.231802155216167427e-01 -6.378517043769601491e-01
3.825583035355405173e+03 1.830422504950000118e+01 1.195461340035691489e+00 5.305404914411926409e-01 7.073239251378620196e-01 1.961835677336202788e-01 -1.887255691457133747e-02
3.862191485454500707e+03 1.830422504950000118e+01 3.387079552862886089e-01 4.619203836183289891e-01 3.731724231693842597e-01 1.505948290158404534e-01 4.920013315165347456e-01
3.898799935553595787e+03 1.830422504950000118e+01 -6.031356146883934954e-01 4.468051810357692721e-01 -3.493743032752323896e-01 3.584500552947458285e-01 1.222024939291515011e-01
3.935408385652690868e+03 1.830422504950000118e+01 3.678734162870234137e-02 4.449551990323358241e-01 2.522074203900492306e-01 9.896351770070942189e-02 -3.328545552815120878e-01
3.972016835751786402e+03 1.830422504950000118e+01 6.827455309858163623e-01 4.901598233018387152e-01 8.005227087844754008e-01 -2.201349429522461154e-01 -1.964796841306704900e-01
4.008625285850881482e+03 1.830422504950000118e+01 5.710383455296264010e-01 4.814926153221021909e-01 8.157079202771055915e-01 -2.615785378406996209e-01 3.081251253170301241e-01
4.045233735949977017e+03 1.830422504950000118e+01 1.803549396348018696e-01 4.516724694468452483e-01 8.315332569967083254e-01 -5.553046006165611448e-02 2.965052494816021178e-01
4.081842186049072097e+03 1.830422504950000118e+01 -8.196646732042390804e-01 4.368951150160483854e-01 3.938483957564176130e-01 6.957804460046146389e-02 9.599455405388205298e-01
4.118450636148167177e+03 1.830422504950000118e+01 -2.248439011403753796e+00 5.592230231679267138e-01 -2.670361325659136753e+00 1.001213637533223899e+00 -6.291823901692718268e-02
4.155059086247262712e+03 1.830422504950000118e+01 -7.225602548956460147e-01 4.457062855312339256e-01 -4.662031043675753939e-01 9.863904173600007708e-02 -1.630938242969314667e+00
4.191667536346357338e+03 1.830422504950000118e+01 1.751622761060904754e+00 5.570432348030799341e-01 7.441899494299759610e-01 1.179226700083370882e-01 -7.042729306828433566e-01
4.228275986445452872e+03 1.830422504950000118e+01 1.724852701745948735e+00 5.521667180786089535e-01 6.692975694843317225e-01 1.785086385664546027e-01 5.765324071937053541e-01
4.264884436544548407e+03 1.830422504950000118e+01 -1.948723855676033345e-01 4.396234478257456946e-01 4.480590322273101944e-01 1.938020990131335275e-01 9.238498611215314460e-01
4.301492886643643942e+03 1.830422504950000118e+01 -1.499426793761885701e+00 4.966767717385703884e-01 -1.095089849520752390e+00 5.124845531029809109e-01 6.194400818104071060e-01
4.338101336742738567e+03 1.830422504950000118e+01 -1.329482679696286418e+00 4.811925054515268085e-01 -1.265279325152197210e+00 1.620926628886210918e-01 -6.652609009607518553e-01
4.374709786841834102e+03 1.830422504950000118e+01 -8.673280048737774806e-02 4.418594629581029665e-01 7.647806309867299923e-02 -1.258439581614348990e-01 -8.380375846355984093e-01
4.411318236940929637e+03 1.830422504950000118e+01 1.258828578476651749e+00 5.389434614978662053e-01 6.935987120756711422e-01 -1.678851910448291573e-01 -5.705975747154568012e-01
4.447926687040024262e+03 1.830422504950000118e+01 1.860661214624447890e+00 5.565440135127661669e-01 5.994232787036792853e-01 -8.773200922332713425e-02 1.568638335375960313e-03
4.484535137139119797e+03 1.830422504950000118e+01 1.039701228478826955e+00 5.233174665221859145e-01 8.025574239713011426e-01 -1.036505103952754664e-01 7.302263809364697433e-01
