# t x y z velocityx velocityy velocityz
6.021639999999999873e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.728128528956116100e-02 -1.510532957771525686e-01 -1.369588997246903254e-03 2.694615069434651011e-01
6.021989999999999554e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.734236933403585673e-02 -9.517364314827399252e-02 -3.285506594045604911e-03 2.832007023002794943e-01
6.022329999999999472e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.710035271551996583e-02 -7.334449117252318795e-02 -3.060231584371591110e-03 3.111837083418161898e-01
6.022670000000000528e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.619338538401320970e-02 -2.356176985353962763e-02 -3.813313218950267237e-03 3.085886431546701059e-01
6.023029999999999973e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.551631400045885324e-02 3.114904954308136617e-02 -4.741603019271296848e-03 3.144373909696694391e-01
6.023369999999999891e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.792867520998500552e-03 3.898685252854496019e-02 -3.624301119177308558e-03 3.158601881248621068e-01
6.023709999999999809e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.542401141570028021e-03 1.154647731640950775e-01 -4.217341056526673418e-03 2.993811747720156458e-01
6.024049999999999727e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.593359108137543112e-02 1.173262308625608041e-01 -3.454245272259935402e-03 2.986521643279068661e-01
6.024389999999999645e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.615028434813631425e-02 1.853643469084900186e-01 -3.282150924058189513e-03 2.671023121227854569e-01
6.024740000000000464e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.577627781442428712e-02 1.767224351754813627e-01 -3.144091494674192133e-03 2.580647750815269759e-01
6.025080000000000382e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.465001917781284690e-02 2.402663849137410268e-01 -3.133337055649466733e-03 2.165373470092070984e-01
6.025430000000000064e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.244147958359227091e-02 1.967609945405308369e-01 -3.080974332577748973e-03 1.905537419156250467e-01
6.025789999999999509e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.915321056468639260e-02 2.795693692612546410e-01 -2.409766341872048717e-03 1.584380618937727969e-01
6.026119999999999663e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.446419000271952360e-02 2.944936185646941929e-01 -1.726201519505489532e-03 1.305802125376638034e-01
6.026459999999999582e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.886216808813719337e-02 2.621292093541738866e-01 -1.832019453637756534e-03 1.006192331242608123e-01
6.026789999999999736e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.201100800572408922e-02 2.392551051001656215e-01 -2.372832055200463624e-03 7.075626527631630192e-02
6.027160000000000082e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.414650752908756581e-02 2.370327722255841096e-01 -4.553537731020120168e-03 3.951017626369971586e-02
6.027509999999999764e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.483613398663660488e-02 2.675157040611099712e-01 -1.274681524224329128e-02 1.647993084095508709e-02
6.027880000000000109e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.438961998870102788e-02 2.828095786764676101e-01 -1.110199532283093898e-02 -1.999618960758297453e-02
6.028239999999999554e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.282355809357562992e-02 2.907358387833025581e-01 -7.498699947446296060e-03 -6.243526552628874543e-02
6.028600000000000136e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.945839390941729863e-02 2.921818113322284249e-01 -4.508770895636686829e-03 -1.071517958353038341e-01
6.028970000000000482e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.396164282286581626e-02 2.886547723321342129e-01 -4.148068742985403651e-03 -1.482541395455879707e-01
6.029329999999999927e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.677899025979480513e-02 2.376089691649314883e-01 -3.529337420218586069e-03 -2.157741455036252254e-01
6.029679999999999609e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.076119605812964841e-02 2.055566164310413946e-01 -5.116977117423700955e-04 -1.980204648677701962e-01
6.029990000000000236e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.380837349543699466e-02 1.988367248003627408e-01 -3.929480231320004770e-03 -2.447441939881257189e-01
6.030330000000000155e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.304663842393430057e-02 1.619032878561684208e-01 -2.273383518064769817e-03 -2.566451246008696896e-01
6.030579999999999927e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.567377023821348220e-02 1.432256696713317401e-01 -3.080926048716802618e-03 -2.712805265371041052e-01
6.030720000000000027e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.103203098957408951e-02 1.119919921767213444e-01 -2.532504421473985579e-03 -2.836334475555682411e-01
6.030960000000000036e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.509714603923034172e-02 8.531674964291006968e-02 -8.907076527723538795e-04 -2.750186585919023874e-01
6.031079999999999472e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.293765874627206790e-02 7.255971007856580612e-02 5.792368038515603029e-04 -2.750327701548234693e-01
6.031119999999999663e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.221114794442542013e-02 7.294729314091875916e-02 -1.320031127678335942e-04 -2.786428865204983452e-01
6.031169999999999618e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.096347668931266402e-02 7.114128995165613922e-02 -1.442314761049949936e-03 -2.835824411961191394e-01
6.031259999999999764e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.779233018474401698e-03 5.821356459500393044e-02 -3.072389856741972528e-03 -2.915938450730208853e-01
6.031399999999999864e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.686898901297739672e-03 2.333688255163465786e-02 -4.073353619573205284e-03 -3.021257901500847276e-01
6.031630000000000109e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.054340622725096321e-03 4.851644474441873384e-04 -2.609297752697536683e-03 -2.743536211377640144e-01
6.031979999999999791e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.459179379846132531e-02 -3.049455089437048266e-02 -3.322674794162506010e-03 -2.719442154045100812e-01
6.032329999999999472e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.237267794191600753e-02 -9.401492985120107893e-02 -1.344783531163826033e-03 -2.304369216063955894e-01
6.032690000000000055e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.769612880155681092e-02 -9.299288765905863730e-02 -2.915528049153827839e-03 -2.119473931465607752e-01
6.033049999999999500e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.533835333020403369e-02 -1.543437472020776358e-01 -3.963163972411466902e-03 -2.103341181437578256e-01
6.033419999999999845e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.392910517310598395e-02 -1.689608527657895654e-01 -1.252076219943954079e-03 -1.290917556263243837e-01
6.033780000000000427e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.948520252401101410e-02 -1.626241389356179179e-01 1.415161380761495533e-03 -9.922657719529028031e-02
6.034139999999999873e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.208550694475926751e-02 -1.744222258614745724e-01 5.547901917691319684e-03 -5.530076838969293085e-02
6.034500000000000455e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.186517934380308753e-02 -1.777869220468205336e-01 6.507138007012976122e-03 -2.253599341751886739e-02
6.034829999999999472e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.961687632247280960e-02 -1.742115215740478451e-01 -5.136141870972896553e-03 6.261138146002803023e-03
6.035159999999999627e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.858401376049808346e-02 -1.704894364233984494e-01 -3.249923800681116248e-02 3.605269013912186515e-02
6.035499999999999545e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.832875994029440375e-02 -1.554447507878915224e-01 -3.528599466965844089e-02 4.836188463803450799e-02
6.035819999999999936e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.702784265168576117e-02 -1.406901234544153112e-01 -2.380124782978344442e-02 7.378858147837366599e-02
6.036150000000000091e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.516470258514690417e-02 -1.280957300405653476e-01 -1.073463139431251288e-02 1.025618436843452885e-01
6.036470000000000482e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.231204220529266591e-02 -1.116716712940087619e-01 -4.090846779356224067e-03 1.305902741086511498e-01
6.036799999999999500e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.821217799383003211e-02 -6.414420267151105248e-02 -8.617960754707116710e-04 1.787376575295560321e-01
6.037119999999999891e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.176899441404314878e-02 -1.726429026777758641e-02 1.624308410647928727e-03 1.873934082121204991e-01
6.037450000000000045e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.498519335483985818e-02 -1.285941931698222733e-02 1.521861233347600794e-03 1.922063628863411866e-01
6.037759999999999536e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.793640249530578656e-02 1.670245863822581237e-02 -2.381582672298529924e-03 1.997500884998239523e-01
6.038089999999999691e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.108384601684524184e-02 7.288623033528807138e-02 -3.967656807404534684e-03 1.671555767863082409e-01
6.038410000000000082e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.439326480832080285e-03 5.716257583341192300e-02 -2.850293948479656631e-03 1.584928156660518894e-01
6.038730000000000473e+02 0.000000000000000000e+00 0.000000000000000000e+00 -8.541797329022875196e-04 6.478671827438273190e-02 -3.112792788020941545e-03 1.561445758649001314e-01
6.039049999999999727e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.987644456409454738e-03 1.459981065120123933e-01 -3.998149124678440636e-03 1.221022091303659018e-01
6.039379999999999882e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.657673378294055172e-03 1.683350771266533541e-01 -3.396711194291805909e-03 1.022795314245275033e-01
6.039710000000000036e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.870009903113664482e-03 1.727337667390614340e-01 -2.341425887251889857e-03 7.870630589616593731e-02
6.040019999999999527e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.224230530191603925e-02 1.456538867753159883e-01 -1.499878047599806537e-03 5.320525754383182565e-02
6.040359999999999445e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.371705757659253538e-02 1.289376956092159188e-01 -1.178590210083292318e-03 2.517965288478806254e-02
6.040689999999999600e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.431787990688900697e-02 1.204795351415577087e-01 -1.129937850333296743e-03 -2.737275263032385320e-03
6.041009999999999991e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.397763460191790881e-02 1.190774741203471376e-01 -1.371793318791918919e-03 -2.923766219279466325e-02
6.041340000000000146e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.263526134924205201e-02 1.218416265362567558e-01 -2.104491788252772083e-03 -5.493669435202361284e-02
6.041670000000000300e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.017018929894461868e-02 1.242780566075494114e-01 -4.577126710551461357e-03 -7.899233552171251727e-02
6.042000000000000455e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.752522762018884142e-03 9.216445584562189819e-02 -7.903665057914103023e-03 -1.005735389263328061e-01
6.042340000000000373e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.453325891944752556e-03 2.388815390839730060e-02 -1.028109757770840488e-02 -1.224453794483565949e-01
6.042680000000000291e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.584293865780916216e-03 -3.995726625023716255e-02 -6.917731637330996886e-03 -9.423049974886274494e-02
6.043020000000000209e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.984417967788022957e-03 -6.366161764424109470e-02 -4.027823916338256829e-03 -6.687345375774797485e-02
6.043369999999999891e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.263474172599532513e-03 -4.471210716746967101e-02 -4.483012085851130653e-03 -7.980979812568270160e-02
6.043719999999999573e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.868173737004140883e-03 -3.629192885286377374e-02 -4.769582622186522430e-03 -7.545350297579536680e-02
6.044039999999999964e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.901863394546293537e-03 -4.351648937657708049e-02 -4.977164077982878035e-03 -6.815649574166859903e-02
6.044379999999999882e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.182637837649237744e-02 -5.981939157840738402e-02 -3.623684090863302405e-03 -4.469805674679106638e-02
6.044710000000000036e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.284056218576784536e-02 -7.039864215170096862e-02 -1.796836469000690720e-03 -1.012937666520645832e-02
6.045049999999999955e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.273642630878029855e-02 -7.477716986689846024e-02 -4.516968953050405741e-04 3.393787981535719561e-02
6.045410000000000537e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.075210476382148367e-02 -7.162497037774673281e-02 2.844014784929249054e-04 7.926221887531169352e-02
6.045739999999999554e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.743948357605398916e-03 -6.325847412289356542e-02 -7.851106555281150761e-04 1.137212458479910232e-01
6.046090000000000373e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.435352584105202597e-03 -5.061057786687796906e-02 -3.262045492341569299e-03 1.433641078417340342e-01
6.046440000000000055e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.951631538947958856e-03 -1.676458411436280646e-02 -4.103059132041204406e-03 1.640237610887756714e-01
6.046779999999999973e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.059484572473511743e-03 2.221810444629638073e-02 -3.428832381960797773e-03 1.793907134310784857e-01
6.047119999999999891e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.491494450539352853e-02 4.281200633347721080e-02 -2.822759672660796627e-03 2.017281240009157761e-01
6.047469999999999573e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.224210982391492883e-02 1.071097582128452963e-01 -2.776396880806121167e-06 2.118961753551538707e-01
6.047799999999999727e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.007457792231810201e-02 1.475819556296253110e-01 -8.072068466202206348e-04 2.207930325216849732e-01
6.048139999999999645e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.806004512555873076e-02 2.042027410267373555e-01 -5.584194835547627404e-04 2.337022866249856279e-01
6.048319999999999936e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.284212424703882915e-02 2.505295184336129299e-01 -7.329396735519911428e-04 2.182848459378667894e-01
6.048609999999999900e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.028517934746144780e-02 2.577260908121388749e-01 -9.796350842173849865e-04 2.053293367190786867e-01
6.048940000000000055e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.810100935694110375e-02 3.369525062082834310e-01 -8.339471935484474817e-04 1.742109490390566229e-01
6.049139999999999873e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.250681839535754403e-02 3.793417210703066700e-01 -1.102412890327507779e-03 1.441070851302533873e-01
6.049160000000000537e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.298838580481375127e-02 3.828346482194123213e-01 -1.182776460932359304e-03 1.408723126746063981e-01
6.049199999999999591e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.374237994710382771e-02 3.877414352443209200e-01 -1.201850538641139037e-03 1.350107276923611932e-01
6.049260000000000446e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.490043217412778953e-02 3.943811562769210521e-01 -1.199742186992374879e-03 1.258690554629497416e-01
6.049360000000000355e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.662475041815908716e-02 3.856679901836608804e-01 -1.219177327090634200e-03 1.114699523762638367e-01
6.049519999999999982e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.898760736829991080e-02 3.610135041709747195e-01 -1.246185236470503683e-03 8.492776755439614134e-02
6.049579999999999700e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.983585862828337043e-02 3.526409926354105440e-01 -1.350365899568062907e-03 7.263314335031614832e-02
6.049640000000000555e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.039496252542334909e-02 3.471825249027659654e-01 -1.366539725945389253e-03 6.307684027680070249e-02
6.049719999999999800e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.115507484366592750e-02 3.401317686514336858e-01 -1.530666030620417197e-03 4.759861874148113570e-02
6.049850000000000136e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.198983443502053603e-02 3.322615773019361174e-01 -1.485057913565420926e-03 2.239672147234441496e-02
6.050059999999999718e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.229266216586846538e-02 3.329694662441444186e-01 -1.222075952453009892e-03 -2.081203204666049605e-02
6.050109999999999673e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.220026222529576931e-02 3.347439070061456468e-01 -1.229109690403248174e-03 -3.087343366243865475e-02
6.050190000000000055e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.195865582427983520e-02 3.386429367560346848e-01 -1.168348893305014204e-03 -4.738373015523968806e-02
6.050309999999999491e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.108854579976232879e-02 3.497992641690389481e-01 -1.174944621013932801e-03 -7.528200380711370931e-02
6.050510000000000446e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.876506401033040394e-02 3.755835682660602082e-01 -1.578926263481769850e-03 -1.233082232821727103e-01
6.050810000000000173e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.259829205808076225e-02 3.823290158529177862e-01 -2.725610996248684515e-03 -2.041542725223837451e-01
6.051150000000000091e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.298828910579267415e-02 3.219512593788596555e-01 -3.788890617650082608e-03 -2.615417699666456319e-01
6.051480000000000246e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.261174441388267814e-02 2.698566989386945170e-01 -5.021606651258087896e-03 -3.317656427318161350e-01
6.051810000000000400e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.994091567884699448e-02 2.206459205591590478e-01 -6.466561848285468789e-03 -3.500018814103825204e-01
6.052140000000000555e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.577103767325086642e-02 1.546866140887477870e-01 -6.694586518091183436e-03 -3.830268942056458403e-01
6.052469999999999573e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.752841061720680899e-03 7.125704271025737335e-02 -7.088061303897476295e-03 -3.958565908712583514e-01
6.052799999999999727e+02 0.000000000000000000e+00 0.000000000000000000e+00 -8.637967693030212946e-03 2.592504835666354160e-02 -7.103311371870203207e-03 -3.684794170760170018e-01
6.053129999999999882e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.093300995898891848e-02 -2.816875644941163256e-02 -7.209475385814825311e-03 -3.741622200352114347e-01
6.053450000000000273e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.082948385421386064e-02 -9.049466966824533387e-02 -5.381255236116400456e-03 -3.397427951797581946e-01
6.053780000000000427e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.169438468453742080e-02 -1.456514816171085303e-01 -4.882411077752381486e-03 -2.925327824725879045e-01
6.054109999999999445e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.960040081035152482e-02 -1.708894422312604855e-01 -3.798395652881490607e-03 -2.645097971421686012e-01
6.054439999999999600e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.753390437135900981e-02 -2.378052061754284963e-01 -3.903544676029198010e-04 -2.473681467869489059e-01
6.054769999999999754e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.109808608345713987e-02 -2.565101309720686507e-01 -7.636698918698503480e-04 -1.607845517767208243e-01
6.055109999999999673e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.534256821933441539e-02 -2.415252435624380134e-01 -1.948295005968480762e-03 -1.471646657582388884e-01
6.055460000000000491e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.981836403260814616e-02 -2.585758275986992927e-01 -5.066341105941076471e-03 -1.133258280373779098e-01
6.055789999999999509e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.369389679307410124e-02 -2.707576426950619175e-01 -7.700852233255804646e-03 -5.673893438763845387e-02
6.056130000000000564e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.478531244004962830e-02 -2.608083501347818189e-01 -3.641888376089226845e-03 2.670892417750348607e-02
6.056470000000000482e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.304662043642114189e-02 -2.253107770051279712e-01 -1.810044933354300334e-04 8.048843062418827021e-02
6.056810000000000400e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.010859688385043254e-02 -2.015486873020713166e-01 5.090889711295591355e-03 1.106357432218159215e-01
6.057150000000000318e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.605880422250622053e-02 -1.802313158137642812e-01 5.242508329025482097e-03 1.453175493566665477e-01
6.057500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.069660920290641942e-02 -1.714644542825025098e-01 4.273325636970643892e-04 1.834166804200090262e-01
6.057839999999999918e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.458679596980648557e-02 -1.289599546679150721e-01 -5.349660971038403337e-03 2.112144066557653521e-01
6.058189999999999600e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.747553250077991144e-02 -8.499376230395723486e-02 -5.175131423627592556e-03 2.328452941966182577e-01
6.058550000000000182e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.912569171925578404e-02 -6.314558655229134121e-02 -2.544338212167042770e-03 2.649029321513471369e-01
6.058880000000000337e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.043090528770934014e-02 -1.279774592436451475e-03 1.445396786746982066e-04 2.648812154468855318e-01
6.059230000000000018e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.097851307368382365e-02 1.425291990115130046e-02 1.645188335793906689e-03 2.794194328926550841e-01
6.059579999999999700e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.111977981700115053e-02 8.343296954962887979e-02 4.081107466798090250e-03 2.588625164594128836e-01
6.059930000000000518e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.752477346570205374e-03 8.606274869764125868e-02 2.201592634340073136e-03 2.550120320878187519e-01
6.060280000000000200e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.983647901359491331e-03 1.522276122627349570e-01 2.523833145543626696e-03 2.157120828389037792e-01
6.060629999999999882e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.450658132801209595e-02 1.190214240921334543e-01 1.282097220367127595e-03 1.899585316723628459e-01
6.060979999999999563e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.077626118770464075e-02 1.878858012886914786e-01 -1.293936721567339604e-03 1.556005788256688283e-01
6.061340000000000146e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.606573659202045951e-02 2.005092606220456319e-01 -2.848232635264612636e-03 1.221059063026617014e-01
6.061680000000000064e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.980593732954069791e-02 1.836329536104136795e-01 -2.622442465812931632e-03 9.236179984483716687e-02
6.062029999999999745e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.243867590482701208e-02 1.607764215671759755e-01 -1.743272596498393568e-03 6.449634126925987698e-02
6.062380000000000564e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.412098273170924290e-02 1.503105466117725386e-01 -1.265783854369173641e-03 3.961115521970560993e-02
6.062740000000000009e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.495508798956072777e-02 1.493784291882566950e-01 -8.240647001451530118e-04 1.811908421980322481e-02
6.063089999999999691e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.511466199105069130e-02 1.489043382168125929e-01 -1.372309001307291674e-03 8.493278021680767363e-04
6.063419999999999845e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.468549832270437228e-02 1.471692422084199259e-01 -1.884404698048706408e-03 -1.290934574884092419e-02
6.063769999999999527e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.369329660198751297e-02 1.449140555293151611e-01 -2.307633014840190615e-03 -2.237351116707446061e-02
6.064109999999999445e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.250471714170682230e-02 1.414851350814049780e-01 -2.928782438609931794e-03 -2.575913464627760038e-02
6.064450000000000500e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.144029918215744679e-02 1.369805224550480760e-01 -3.580722232432134028e-03 -2.683899138368400078e-02
6.064779999999999518e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.041796554518321621e-02 1.319715340334564058e-01 -4.255627041268066763e-03 -2.475432638404044886e-02
6.065119999999999436e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.948990834891599550e-02 1.263203189745432942e-01 -4.676060946982274827e-03 -1.899493648337805332e-02
6.065460000000000491e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.874608006837615914e-02 1.214666104981987765e-01 -4.566949280905339623e-03 -1.133924334488886111e-02
6.065789999999999509e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.825379445830980552e-02 1.188254851195008621e-01 -3.720174170161968854e-03 -4.803128269319859207e-03
6.066119999999999663e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.802640425056610735e-02 1.194022817006893666e-01 -2.351507126589051384e-03 -1.983518132703190537e-03
6.066449999999999818e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.794421205127531685e-02 1.235005948276552551e-01 -1.007276793909309912e-03 -4.271555871483038308e-03
6.066789999999999736e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.783140461091929835e-02 1.304778189491409002e-01 3.635277191811484357e-07 -1.172009701194685373e-02
6.067129999999999654e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.755800833817660667e-02 1.390999316009798870e-01 4.646061448675130085e-04 -2.276279514626486020e-02
6.067459999999999809e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.687237520435035304e-02 1.478111387512610064e-01 3.838369817594699737e-04 -3.446780513670697627e-02
6.067789999999999964e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.563115916503551361e-02 1.552659542109309232e-01 -1.598882977583359298e-04 -4.456572394505808887e-02
6.068129999999999882e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.381681077122772827e-02 1.602621477959580154e-01 -1.259452741437173257e-03 -5.307282868684265464e-02
6.068460000000000036e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.173337019238249720e-02 1.608665497857752757e-01 -2.993047998520978990e-03 -6.072219153419312898e-02
6.068780000000000427e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.961359871808434144e-02 1.504544209831039647e-01 -5.137567688522949594e-03 -7.172847068937550363e-02
6.069120000000000346e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.736158898525023975e-02 8.940976709502806985e-02 -1.386214013764351140e-02 -7.770304280548767650e-02
6.069450000000000500e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.381827098170462439e-02 1.088065483506206604e-01 -8.188577939967705069e-03 -1.074364044875978641e-01
6.069779999999999518e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.802171588586604950e-03 1.121767083856077124e-01 -5.302243031089426059e-03 -1.271798030422483239e-01
6.070130000000000337e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.796206148275443913e-03 7.810977691516608756e-02 -6.299999091185410488e-03 -1.469852895654705227e-01
6.070470000000000255e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.198893287453692280e-03 2.884485248803475912e-02 -6.535976364477621460e-03 -1.673480432689794517e-01
6.070779999999999745e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.766600756031144984e-03 1.257463525255594905e-02 -6.128858649347255702e-03 -1.472690327141285282e-01
