 7.07109E-01 -4.09483E-02 -6.01467E-04
 7.14180E-01 -4.23523E-02 -5.93650E-04
 7.21251E-01 -4.37055E-02 -5.85817E-04
 7.28322E-01 -4.50059E-02 -5.77966E-04
 7.35393E-01 -4.62519E-02 -5.70100E-04
 7.42464E-01 -4.74417E-02 -5.62217E-04
 7.49535E-01 -4.85738E-02 -5.54317E-04
 7.56606E-01 -4.96465E-02 -5.46398E-04
 7.63677E-01 -5.06586E-02 -5.38459E-04
 7.70748E-01 -5.16086E-02 -5.30497E-04
 7.77819E-01 -5.24954E-02 -5.22509E-04
 7.84891E-01 -5.33179E-02 -5.14492E-04
 7.91962E-01 -5.40752E-02 -5.06442E-04
 7.99033E-01 -5.47662E-02 -4.98356E-04
 8.06104E-01 -5.53903E-02 -4.90230E-04
 8.13175E-01 -5.59468E-02 -4.82058E-04
 8.20246E-01 -5.64352E-02 -4.73837E-04
 8.27317E-01 -5.68551E-02 -4.65561E-04
 8.34388E-01 -5.72062E-02 -4.57225E-04
 8.41459E-01 -5.74885E-02 -4.48825E-04
 8.48530E-01 -5.77017E-02 -4.40356E-04
 8.55601E-01 -5.78461E-02 -4.31812E-04
 8.62672E-01 -5.79219E-02 -4.23189E-04
 8.69744E-01 -5.79292E-02 -4.14483E-04
 8.76815E-01 -5.78687E-02 -4.05690E-04
 8.83886E-01 -5.77407E-02 -3.96804E-04
 8.90957E-01 -5.75461E-02 -3.87823E-04
 8.98028E-01 -5.72854E-02 -3.78743E-04
 9.05099E-01 -5.69595E-02 -3.69561E-04
 9.12170E-01 -5.65694E-02 -3.60275E-04
 9.19241E-01 -5.61161E-02 -3.50882E-04
 9.26312E-01 -5.56006E-02 -3.41381E-04
 9.33383E-01 -5.50241E-02 -3.31770E-04
 9.40454E-01 -5.43879E-02 -3.22048E-04
 9.47525E-01 -5.36933E-02 -3.12216E-04
 9.54597E-01 -5.29416E-02 -3.02273E-04
 9.61668E-01 -5.21342E-02 -2.92220E-04
 9.68739E-01 -5.12726E-02 -2.82058E-04
 9.75810E-01 -5.03583E-02 -2.71787E-04
 9.82881E-01 -4.93929E-02 -2.61411E-04
 9.89952E-01 -4.83779E-02 -2.50930E-04
 9.97023E-01 -4.73149E-02 -2.40347E-04
 1.00409E+00 -4.62056E-02 -2.29665E-04
 1.01117E+00 -4.50517E-02 -2.18886E-04
 1.01824E+00 -4.38548E-02 -2.08014E-04
 1.02531E+00 -4.26165E-02 -1.97051E-04
 1.03238E+00 -4.13387E-02 -1.86000E-04
 1.03945E+00 -4.00231E-02 -1.74865E-04
 1.04652E+00 -3.86713E-02 -1.63649E-04
 1.05359E+00 -3.72850E-02 -1.52354E-04
 1.06066E+00 -3.58661E-02 -1.40983E-04
 1.06773E+00 -3.44163E-02 -1.29540E-04
 1.07481E+00 -3.29372E-02 -1.18027E-04
 1.08188E+00 -3.14306E-02 -1.06446E-04
 1.08895E+00 -2.98982E-02 -9.47985E-05
 1.09602E+00 -2.83417E-02 -8.30871E-05
 1.10309E+00 -2.67629E-02 -7.13131E-05
 1.11016E+00 -2.51635E-02 -5.94776E-05
 1.11723E+00 -2.35451E-02 -4.75815E-05
 1.12430E+00 -2.19095E-02 -3.56254E-05
 1.13137E+00 -2.02584E-02 -2.36098E-05
 1.13844E+00 -1.85934E-02 -1.15345E-05
 1.14552E+00 -1.69163E-02  6.00528E-07
 1.15259E+00 -1.52288E-02  1.27958E-05
 1.15966E+00 -1.35326E-02  2.50518E-05
 1.16673E+00 -1.18294E-02  3.73696E-05
 1.17380E+00 -1.01209E-02  4.97499E-05
 1.18087E+00 -8.40886E-03  6.21940E-05
 1.18794E+00 -6.69494E-03  7.47031E-05
 1.19501E+00 -4.98091E-03  8.72784E-05
 1.20208E+00 -3.26850E-03  9.99213E-05
 1.20916E+00 -1.55946E-03  1.12633E-04
 1.21623E+00  1.44474E-04  1.25416E-04
 1.22330E+00  1.84154E-03  1.38270E-04
 1.23037E+00  3.53000E-03  1.51197E-04
 1.23744E+00  5.20810E-03  1.64199E-04
 1.24451E+00  6.87409E-03  1.77277E-04
 1.25158E+00  8.52623E-03  1.90433E-04
