 1.82525E+02 -3.35244E-10  1.10367E+01  1.10723E+01  2.21090E+01  1.65334E-03  2.20725E+01
 1.83750E+02 -3.74645E-10  1.10367E+01  1.10724E+01  2.21090E+01  1.65574E-03  2.20725E+01
 1.84975E+02 -3.83989E-10  1.10366E+01  1.10725E+01  2.21091E+01  1.65832E-03  2.20725E+01
 1.86200E+02 -3.84030E-10  1.10366E+01  1.10726E+01  2.21092E+01  1.66103E-03  2.20725E+01
 1.87425E+02 -3.97671E-10  1.10366E+01  1.10727E+01  2.21092E+01  1.66377E-03  2.20725E+01
 1.88650E+02 -3.62569E-10  1.10366E+01  1.10727E+01  2.21093E+01  1.66644E-03  2.20725E+01
 1.89875E+02 -3.01772E-10  1.10366E+01  1.10727E+01  2.21093E+01  1.66891E-03  2.20725E+01
 1.91100E+02 -2.46071E-10  1.10367E+01  1.10727E+01  2.21094E+01  1.67095E-03  2.20725E+01
 1.92325E+02 -2.27754E-10  1.10367E+01  1.10727E+01  2.21094E+01  1.67236E-03  2.20725E+01
 1.93550E+02 -1.96569E-10  1.10368E+01  1.10726E+01  2.21094E+01  1.67302E-03  2.20725E+01
 1.94775E+02 -1.36312E-10  1.10369E+01  1.10725E+01  2.21094E+01  1.67289E-03  2.20725E+01
 1.96000E+02 -1.69185E-10  1.10369E+01  1.10725E+01  2.21094E+01  1.67212E-03  2.20725E+01
 1.97225E+02 -1.74201E-10  1.10370E+01  1.10724E+01  2.21094E+01  1.67095E-03  2.20725E+01
 1.98450E+02 -2.33538E-10  1.10370E+01  1.10724E+01  2.21094E+01  1.66972E-03  2.20725E+01
 1.99675E+02 -3.03815E-10  1.10369E+01  1.10724E+01  2.21093E+01  1.66872E-03  2.20725E+01
 2.00900E+02 -3.15144E-10  1.10368E+01  1.10725E+01  2.21093E+01  1.66816E-03  2.20725E+01
 2.02125E+02 -3.12810E-10  1.10368E+01  1.10726E+01  2.21093E+01  1.66812E-03  2.20725E+01
 2.03350E+02 -3.57519E-10  1.10367E+01  1.10726E+01  2.21093E+01  1.66857E-03  2.20725E+01
 2.04575E+02 -3.09595E-10  1.10366E+01  1.10727E+01  2.21093E+01  1.66944E-03  2.20725E+01
 2.05800E+02 -2.15829E-10  1.10366E+01  1.10728E+01  2.21094E+01  1.67066E-03  2.20725E+01
 2.07025E+02 -1.44280E-10  1.10366E+01  1.10728E+01  2.21094E+01  1.67215E-03  2.20725E+01
 2.08250E+02 -1.29212E-10  1.10366E+01  1.10728E+01  2.21094E+01  1.67380E-03  2.20725E+01
 2.09475E+02 -1.32091E-10  1.10367E+01  1.10728E+01  2.21095E+01  1.67547E-03  2.20725E+01
 2.10700E+02 -9.12325E-11  1.10368E+01  1.10727E+01  2.21095E+01  1.67695E-03  2.20725E+01
 2.11925E+02 -1.30972E-10  1.10369E+01  1.10727E+01  2.21095E+01  1.67803E-03  2.20725E+01
 2.13150E+02 -1.31499E-10  1.10369E+01  1.10726E+01  2.21096E+01  1.67858E-03  2.20725E+01
 2.14375E+02 -1.03907E-10  1.10370E+01  1.10725E+01  2.21095E+01  1.67854E-03  2.20725E+01
